Title,Media URL,Pinterest board,Description,Link,Keywords
Freya Emerald Solitaire: Emerald lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0052.jpg,Emerald engagement rings,"A single emerald lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/freya-emerald-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"emerald ring, lab grown diamond, engagement ring, solitaire setting, made to order"
Galia Emerald Solitaire: Emerald lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0053.jpg,Emerald engagement rings,"A single emerald lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/galia-emerald-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"emerald ring, lab grown diamond, engagement ring, solitaire setting, made to order"
Ione Emerald Solitaire: Emerald lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0054.jpg,Emerald engagement rings,"A single emerald lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/ione-emerald-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"emerald ring, lab grown diamond, engagement ring, solitaire setting, made to order"
Linnea Champagne Solitaire: Moval lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0055.jpg,Coloured stone rings,"A single champagne lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/linnea-champagne-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"moval ring, lab grown diamond, engagement ring, solitaire setting, made to order"
Meline Radiant Solitaire: Radiant lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0056.jpg,Radiant engagement rings,"A single radiant lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/meline-radiant-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"radiant ring, lab grown diamond, engagement ring, solitaire setting, made to order"
Nell Radiant Solitaire: Radiant lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0057.jpg,Radiant engagement rings,"A single radiant lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/nell-radiant-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"radiant ring, lab grown diamond, engagement ring, solitaire setting, made to order"
Odessa Marquise Solitaire: Marquise lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0058.jpg,Marquise engagement rings,"A single marquise lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/odessa-marquise-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"marquise ring, lab grown diamond, engagement ring, solitaire setting, made to order"
Rosalind Green Studs: Portuguese lab-grown diamond earrings,https://www.alvoradiamonds.com/assets/social/pieces/alv-e-0012.jpg,Diamond earrings,"A pair of green lab-grown diamonds in secure claw settings, matched stone for stone. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/rosalind-green-studs?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"portuguese ring, lab grown diamond, earrings, studs setting, made to order"
Ursa Round Pendant: Round lab-grown diamond pendant,https://www.alvoradiamonds.com/assets/social/pieces/alv-p-0014.jpg,Diamond pendants,"A round lab-grown diamond suspended on a fine gold chain in a clean, lifted setting. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/ursa-round-pendant?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"round ring, lab grown diamond, pendant, pendant setting, made to order"
Philippa Solitaire: Old Euro lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0059.jpg,Old Euro engagement rings,"A single lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/philippa-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"old euro ring, lab grown diamond, engagement ring, solitaire setting, made to order"
Sidonie Solitaire: Moval lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0060.jpg,Moval engagement rings,"A single lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/sidonie-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"moval ring, lab grown diamond, engagement ring, solitaire setting, made to order"
Tessaly Solitaire: lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0061.jpg,Lab-grown engagement rings,"A single lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/tessaly-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"lab grown diamond, engagement ring, solitaire setting, made to order"
Wilhelmina Round Pendant: Round lab-grown diamond pendant,https://www.alvoradiamonds.com/assets/social/pieces/alv-p-0015.jpg,Diamond pendants,"A round lab-grown diamond suspended on a fine gold chain in a clean, lifted setting. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/wilhelmina-round-pendant?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"round ring, lab grown diamond, pendant, pendant setting, made to order"
Ysolde Round Pendant: Round lab-grown diamond pendant,https://www.alvoradiamonds.com/assets/social/pieces/alv-p-0016.jpg,Diamond pendants,"A round lab-grown diamond suspended on a fine gold chain in a clean, lifted setting. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/ysolde-round-pendant?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"round ring, lab grown diamond, pendant, pendant setting, made to order"
Zinaida Asscher Pendant: Asscher lab-grown diamond pendant,https://www.alvoradiamonds.com/assets/social/pieces/alv-p-0017.jpg,Diamond pendants,"An asscher lab-grown diamond suspended on a fine gold chain in a clean, lifted setting. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/zinaida-asscher-pendant?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"asscher ring, lab grown diamond, pendant, pendant setting, made to order"
Valen Cushion Solitaire: Cushion lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0062.jpg,Cushion engagement rings,"A single cushion lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/valen-cushion-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"cushion ring, lab grown diamond, engagement ring, solitaire setting, made to order"
Aveline Baguette Solitaire: Baguette lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0063.jpg,Lab-grown engagement rings,"A single baguette lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/aveline-baguette-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"baguette ring, lab grown diamond, engagement ring, solitaire setting, made to order"
Bettina Baguette Solitaire: Baguette lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0064.jpg,Lab-grown engagement rings,"A single baguette lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/bettina-baguette-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"baguette ring, lab grown diamond, engagement ring, solitaire setting, made to order"
Cosima Blue Solitaire: lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0065.jpg,Coloured stone rings,"A single blue lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/cosima-blue-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"lab grown diamond, engagement ring, solitaire setting, made to order"
Paloma Round Halo Studs: Round lab-grown diamond earrings,https://www.alvoradiamonds.com/assets/social/pieces/alv-e-0013.jpg,Diamond earrings,"A round lab-grown diamond lifted by a fine halo of pavé that catches light from every angle. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/paloma-round-halo-studs?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"round ring, lab grown diamond, earrings, halo studs setting, made to order"
Tatiana Marquise Studs: Marquise lab-grown diamond earrings,https://www.alvoradiamonds.com/assets/social/pieces/alv-e-0014.jpg,Diamond earrings,"A pair of marquise lab-grown diamonds in secure claw settings, matched stone for stone. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/tatiana-marquise-studs?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"marquise ring, lab grown diamond, earrings, studs setting, made to order"
Tatiana Round Studs: Round lab-grown diamond earrings,https://www.alvoradiamonds.com/assets/social/pieces/alv-e-0015.jpg,Diamond earrings,"A pair of round lab-grown diamonds in secure claw settings, matched stone for stone. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/tatiana-round-studs?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"round ring, lab grown diamond, earrings, studs setting, made to order"
Valerie Round Studs: Round lab-grown diamond earrings,https://www.alvoradiamonds.com/assets/social/pieces/alv-e-0016.jpg,Diamond earrings,"A pair of round lab-grown diamonds in secure claw settings, matched stone for stone. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/valerie-round-studs?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"round ring, lab grown diamond, earrings, studs setting, made to order"
Wynne Round Studs: Round lab-grown diamond earrings,https://www.alvoradiamonds.com/assets/social/pieces/alv-e-0017.jpg,Diamond earrings,"A pair of round lab-grown diamonds in secure claw settings, matched stone for stone. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/wynne-round-studs?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"round ring, lab grown diamond, earrings, studs setting, made to order"
Yolande Round Studs: Round lab-grown diamond earrings,https://www.alvoradiamonds.com/assets/social/pieces/alv-e-0018.jpg,Diamond earrings,"A pair of round lab-grown diamonds in secure claw settings, matched stone for stone. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/yolande-round-studs?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"round ring, lab grown diamond, earrings, studs setting, made to order"
Zosia Round Studs: Round lab-grown diamond earrings,https://www.alvoradiamonds.com/assets/social/pieces/alv-e-0019.jpg,Diamond earrings,"A pair of round lab-grown diamonds in secure claw settings, matched stone for stone. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/zosia-round-studs?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"round ring, lab grown diamond, earrings, studs setting, made to order"
Emmeline Halo Studs: lab-grown diamond earrings,https://www.alvoradiamonds.com/assets/social/pieces/alv-e-0029.jpg,Diamond earrings,"A lab-grown diamond lifted by a fine halo of pavé that catches light from every angle. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/emmeline-halo-studs?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"lab grown diamond, earrings, halo studs setting, made to order"
