stock_no,category,colour,shape,carat,carat_band,clarity,cut,polish,symmetry,measurements,depth_pct,table_pct,ratio,lab,cert_no,verify_url,video_url
PDKP-452,Fancy Colour,INTENSE PINK,HEART,4.52,3.00–4.99ct,VVS2,,EX,EX,10.18 - 11.16 * 5.73,51.3,68.0,0.91,IGI,727520290,https://api.igi.org/viewpdf.php?r=727520290,https://workshop.360view.link/360viewer/360view.html?d=1808258-PDKP-452
PDKP-2366,Fancy Colour,VIVID PINK,HEART,3.54,3.00–4.99ct,VVS2,,EX,EX,8.56 - 9.70 * 5.38,55.5,70.0,0.88,IGI,807663493,https://api.igi.org/viewpdf.php?r=807663493,https://workshop.360view.link/360viewer/360view.html?d=3006261-PDKP-2366-CHP
PDKP-2367,Fancy Colour,VIVID PINK,HEART,3.52,3.00–4.99ct,VVS2,,EX,EX,8.44 - 9.85 * 5.38,54.6,72.0,0.86,IGI,802625030,https://api.igi.org/viewpdf.php?r=802625030,https://workshop.360view.link/360viewer/360view.html?d=3006261-PDKP-2367-CHP
PDKP-1928,Fancy Colour,INTENSE PINK,HEART,2.87,2.00–2.99ct,VS1,,VG,VG,8.64 - 10.06 * 5.67,56.4,63.0,0.86,IGI,754564131,https://api.igi.org/viewpdf.php?r=754564131,https://workshop.360view.link/360viewer/360view.html?d=1912258-PDKP-1928
PDKP-2109,Fancy Colour,VIVID PINK,HEART,2.08,2.00–2.99ct,VVS1,,EX,EX,7.41 - 8.22 * 4.34,52.8,63.0,0.9,IGI,779609117,https://api.igi.org/viewpdf.php?r=779609117,https://workshop.360view.link/360viewer/360view.html?d=1003262-PDKP-2109
PDKP-1996,Fancy Colour,VIVID PINK,HEART,1.97,1.00–1.99ct,VS 1,,VG,EX,7.46 - 8.83 * 5.11,57.9,59.0,0.84,IGI,754566208,https://api.igi.org/viewpdf.php?r=754566208,https://workshop.360view.link/360viewer/360view.html?d=3012258-PDKP-1996-PR
PDKP-1992,Fancy Colour,VIVID PINK,HEART,1.96,1.00–1.99ct,VS1,,EX,EX,8.02 - 8.76 * 4.91,56.1,61.0,0.92,IGI,754565807,https://api.igi.org/viewpdf.php?r=754565807,https://workshop.360view.link/360viewer/360view.html?d=2612252-PDKP-1992
PDKP-1998,Fancy Colour,VIVID PINK,HEART,1.95,1.00–1.99ct,VS 1,,VG,EX,7.82 - 8.61 * 5.01,58.2,61.0,0.91,IGI,754566209,https://api.igi.org/viewpdf.php?r=754566209,https://workshop.360view.link/360viewer/360view.html?d=3012251-PDKP-1998-PR
PDKP-1994,Fancy Colour,INTENSE PINK,HEART,1.94,1.00–1.99ct,VVS2,,EX,EX,7.45 - 8.64 * 5.24,60.6,60.0,0.86,IGI,754565808,https://api.igi.org/viewpdf.php?r=754565808,https://workshop.360view.link/360viewer/360view.html?d=2612257-PDKP-1994
PDKP-2128,Fancy Colour,VIVID PINK,HEART,1.05,1.00–1.99ct,SI1,,VG,VG,5.93 - 6.28 * 3.67,58.4,61.0,0.94,IGI,778616792,https://api.igi.org/viewpdf.php?r=778616792,https://workshop.360view.link/360viewer/360view.html?d=3003268-PDKP-2128
PDJP-201,Fancy Colour,VIVID PINK,HEART,0.88,Under 1ct,VS1,,EX,VG,5.74 - 6.53 * 3.22,49.3,68.0,0.88,IGI,817665973,https://api.igi.org/viewpdf.php?r=817665973,https://workshop.360view.link/360viewer/360view.html?d=0708263-JP-201
PDJP-202,Fancy Colour,VIVID PINK,HEART,0.84,Under 1ct,VS1,,VG,VG,5.61 - 6.48 * 3.16,48.8,61.0,0.87,IGI,817665972,https://api.igi.org/viewpdf.php?r=817665972,https://workshop.360view.link/360viewer/360view.html?d=0708266-jp-202
PDJP-203,Fancy Colour,VIVID PINK,HEART,0.35,Under 1ct,VS1,,VG,VG,4.02 - 4.69 * 2.52,53.7,69.0,0.86,IGI,817665971,https://api.igi.org/viewpdf.php?r=817665971,https://workshop.360view.link/360viewer/360view.html?d=0708260-JP-203-
PDKP-1396,Fancy Colour,VIVID PINK,MARQUISE,10.53,10ct+,VS1,,EX,EX,22.86 - 11.29 * 6.57,58.2,65.0,2.02,IGI,728580349,https://api.igi.org/viewpdf.php?r=728580349,https://workshop.360view.link/360viewer/360view.html?d=1009251-PDKP-1396
PDKP-2215,Fancy Colour,VIVID PINK,MARQUISE,2.79,2.00–2.99ct,VVS2,,EX,EX,15.09 - 6.94 * 4.14,59.7,66.0,2.17,IGI,786699792,https://api.igi.org/viewpdf.php?r=786699792,https://workshop.360view.link/360viewer/360view.html?d=2104268-PDKP-2213
PDKP-2330,Fancy Colour,VIVID PINK,MARQUISE,0.81,Under 1ct,VS1,,VG,VG,8.66 - 4.55 * 3.01,66.2,60.0,1.9,IGI,795624187,https://api.igi.org/viewpdf.php?r=795624187,https://workshop.360view.link/360viewer/360view.html?d=2205263-PDKP-2330
PDKP-1926,Fancy Colour,VIVID PINK,OVAL,18.88,10ct+,VS2,,EX,EX,21.58 - 14.55 * 8.43,57.9,60.0,1.48,IGI,755521180,https://api.igi.org/viewpdf.php?r=755521180,https://workshop.360view.link/360viewer/360view.html?d=2712258-PDKP-1926
PDKP-2072,Fancy Colour,VIVID PINK,OVAL,14.66,10ct+,VS1,,EX,EX,19.60 - 13.38 * 7.79,58.2,65.0,1.46,IGI,818622702,https://api.igi.org/viewpdf.php?r=818622702,https://workshop.360view.link/360viewer/360view.html?d=1308266-PDKP-2072---
PDKP-3036,Fancy Colour,VIVID PINK,OVAL,5.26,5.00–9.99ct,VVS2,,EX,EX,13.70 - 9.69 * 5.62,58.0,63.0,1.41,IGI,811630023,https://api.igi.org/viewpdf.php?r=811630023,https://workshop.360view.link/360viewer/360view.html?d=2407267-PDKP-3046-
PDKP-1164,Fancy Colour,VIVID PINK,OVAL,4.65,3.00–4.99ct,VS1,,EX,EX,13.59 - 9.11 *  5.41,59.4,60.0,1.49,IGI,685599749,https://api.igi.org/viewpdf.php?r=685599749,https://workshop.360view.link/360viewer/360view.html?d=1703250-P-102-PR
PDPV-40,Fancy Colour,VIVID PINK,OVAL,4.64,3.00–4.99ct,VS2,,EX,EX,13.22 - 9.29 * 5.29,56.9,63.0,1.42,IGI,678590347,https://api.igi.org/viewpdf.php?r=678590347,https://workshop.360view.link/360viewer/360view.html?d=1002251-PV-40-PR
PDPV-148,Fancy Colour,VIVID PINK,OVAL,4.63,3.00–4.99ct,VS1,,EX,EX,13.98 - 9.12 * 5.22,57.2,66.0,1.53,IGI,754566737,https://api.igi.org/viewpdf.php?r=754566737,https://workshop.360view.link/360viewer/360view.html?d=1001264-PV-148-PR
PDKP-1533,Fancy Colour,VIVID PINK,OVAL,4.57,3.00–4.99ct,VS2,,EX,EX,13.29 - 9.25 * 5.29,57.2,62.0,1.44,IGI,739505024,https://api.igi.org/viewpdf.php?r=739505024,https://workshop.360view.link/360viewer/360view.html?d=1110256-PDKP-1533
PDKP-1907,Fancy Colour,VIVID PINK,OVAL,4.36,3.00–4.99ct,VVS2,,EX,EX,12.63 - 8.92 * 5.25,58.9,66.0,1.42,IGI,750531523,https://api.igi.org/viewpdf.php?r=750531523,https://workshop.360view.link/360viewer/360view.html?d=0912256-PDKP-1907
PDKP-2189,Fancy Colour,VIVID PINK,OVAL,4.35,3.00–4.99ct,VS1,,EX,EX,13.25 - 8.70 * 5.08,58.4,63.0,1.52,IGI,784655333,https://api.igi.org/viewpdf.php?r=784655333,https://workshop.360view.link/360viewer/360view.html?d=0904268-PDKP-2189
PDKP-2362,Fancy Colour,VIVID PINK,OVAL,4.21,3.00–4.99ct,VS1,,EX,EX,12.52 - 8.77 * 5.53,63.1,62.0,1.43,IGI,781641607,https://api.igi.org/viewpdf.php?r=781641607,https://workshop.360view.link/view/2103260-DL20-1100
PDKP-1929,Fancy Colour,VIVID PINK,OVAL,4.08,3.00–4.99ct,VS2,,EX,EX,12.47 - 8.84 * 5.67,64.1,61.0,1.41,IGI,741557234,https://api.igi.org/viewpdf.php?r=741557234,https://workshop.360view.link/360viewer/360view.html?d=0312256-PDKP-1929
PDKP-3070,Fancy Colour,VIVID PINK,OVAL,4.03,3.00–4.99ct,VVS2,,EX,EX,13.15 - 8.69 * 5.03,57.9,65.0,1.51,IGI,817696674,https://api.igi.org/viewpdf.php?r=817696674,
PDKP-1258,Fancy Colour,VIVID PINK,OVAL,3.91,3.00–4.99ct,VS1,,EX,EX,12.44 - 8.79 * 5.26,59.8,59.0,1.42,IGI,712535051,https://api.igi.org/viewpdf.php?r=712535051,https://workshop.360view.link/360viewer/360view.html?d=3006250-PDKP-1258
PDKP-2195,Fancy Colour,VIVID PINK,OVAL,3.9,3.00–4.99ct,VS1,,EX,EX,12.55 - 8.47 * 5.03,59.4,62.0,1.48,IGI,786625697,https://api.igi.org/viewpdf.php?r=786625697,https://workshop.360view.link/360viewer/360view.html?d=0904264-PDKP-2195
PDPV-154,Fancy Colour,VIVID PINK,OVAL,3.81,3.00–4.99ct,VS1,,EX,EX,12.07 - 8.81 * 5.11,58.0,63.0,1.37,IGI,752544365,https://api.igi.org/viewpdf.php?r=752544365,https://workshop.360view.link/360viewer/360view.html?d=1712253-pdpv-154
PDPV-157,Fancy Colour,VIVID PINK,OVAL,3.8,3.00–4.99ct,VS1,,EX,EX,11.99 - 8.76 * 5.14,58.7,64.0,1.37,IGI,754564767,https://api.igi.org/viewpdf.php?r=754564767,https://workshop.360view.link/360viewer/360view.html?d=2512255-pv-157-pr
PDPV-249,Fancy Colour,VIVID PINK,OVAL,3.73,3.00–4.99ct,VS1,,VG,EX,12.43 - 8.56 * 4.89,57.1,65.0,1.45,IGI,792694660,https://api.igi.org/viewpdf.php?r=792694660,https://workshop.360view.link/360viewer/360view.html?d=1805268-PV-249-P
PDPV-243,Fancy Colour,VIVID PINK,OVAL,3.68,3.00–4.99ct,VVS1,,EX,EX,12.43 - 8.56 * 4.97,58.1,64.0,1.45,IGI,786626695,https://api.igi.org/viewpdf.php?r=786626695,https://workshop.360view.link/360viewer/360view.html?d=2204265-PDKP-2222
PDP-132,Fancy Colour,DEEP PINK,OVAL,3.67,3.00–4.99ct,VS2,,EX,EX,11.40 - 7.98 *  5.23,65.5,58.0,1.43,IGI,688519438,https://api.igi.org/viewpdf.php?r=688519438,https://workshop.360view.link/360viewer/360view.html?d=2703253-p-132-pr
PDKP-3051,Fancy Colour,VIVID PINK,OVAL,3.65,3.00–4.99ct,VVS2,,EX,EX,12.10 - 8.50 * 4.89,57.5,66.0,1.42,IGI,816655689,https://api.igi.org/viewpdf.php?r=816655689,https://workshop.360view.link/360viewer/360view.html?d=1307262-PDKP-3051
PDKP-1520,Fancy Colour,VIVID PINK,OVAL,3.64,3.00–4.99ct,VS2,,EX,EX,12.27 - 8.39 * 4.89,58.3,65.0,1.46,IGI,737561571,https://api.igi.org/viewpdf.php?r=737561571,https://workshop.360view.link/360viewer/360view.html?d=0910253-PDKP-1520
PDKP-3012,Fancy Colour,VIVID PINK,OVAL,3.64,3.00–4.99ct,VVS2,,EX,EX,12.11 - 8.48 * 4.95,58.4,65.0,1.43,IGI,815647655,https://api.igi.org/viewpdf.php?r=815647655,https://workshop.360view.link/360viewer/360view.html?d=0907260-PDKP-3012
PDKP-3006,Fancy Colour,VIVID PINK,OVAL,3.59,3.00–4.99ct,VVS2,,EX,EX,11.96 - 8.35 * 4.95,59.3,64.0,1.43,IGI,815647683,https://api.igi.org/viewpdf.php?r=815647683,https://workshop.360view.link/360viewer/360view.html?d=0907263-PDKP-3006
PDKP-3011,Fancy Colour,VIVID PINK,OVAL,3.59,3.00–4.99ct,VVS2,,EX,EX,12.04 - 8.38 * 4.88,58.2,65.0,1.44,IGI,815647656,https://api.igi.org/viewpdf.php?r=815647656,https://workshop.360view.link/360viewer/360view.html?d=0907262-PDKP-3011
PDKP-2183,Fancy Colour,VIVID PINK,OVAL,3.57,3.00–4.99ct,VS1,,EX,EX,11.84 - 8.51 * 4.93,57.9,65.0,1.39,IGI,784655332,https://api.igi.org/viewpdf.php?r=784655332,https://workshop.360view.link/360viewer/360view.html?d=0904266-PDKP-2183
PDKP-3035,Fancy Colour,VIVID PINK,OVAL,3.56,3.00–4.99ct,VVS2,,EX,VG,12.25 - 8.42 * 4.92,58.4,64.0,1.45,IGI,816628459,https://api.igi.org/viewpdf.php?r=816628459,https://workshop.360view.link/360viewer/360view.html?d=0907264-PDKP-3035
PDKP-3000,Fancy Colour,VIVID PINK,OVAL,3.55,3.00–4.99ct,VS1,,EX,VG,11.76 - 8.52 * 4.92,57.7,65.0,1.38,IGI,815647680,https://api.igi.org/viewpdf.php?r=815647680,https://workshop.360view.link/360viewer/360view.html?d=0907266-PDKP-3000
PDKP-3034,Fancy Colour,VIVID PINK,OVAL,3.54,3.00–4.99ct,VVS2,,EX,VG,11.83 - 8.56 * 4.97,58.1,65.0,1.38,IGI,816628465,https://api.igi.org/viewpdf.php?r=816628465,https://workshop.360view.link/360viewer/360view.html?d=0907261-PDKP-3034
PDKP-3032,Fancy Colour,VIVID PINK,OVAL,3.53,3.00–4.99ct,VVS2,,EX,EX,12.31 - 8.35 * 4.82,57.7,68.0,1.47,IGI,816628466,https://api.igi.org/viewpdf.php?r=816628466,https://workshop.360view.link/360viewer/360view.html?d=0907260-PDKP-3032
PDKP-811,Fancy Colour,VIVID PINK,OVAL,3.51,3.00–4.99ct,SI1,,EX,EX,10.86 - 8.25 * 5.18,62.8,54.0,1.32,IGI,644421460,https://api.igi.org/viewpdf.php?r=644421460,https://workshop.360view.link/360viewer/360view.html?d=3107247-644421460
PDKP-2136,Fancy Colour,VIVID PINK,OVAL,3.48,3.00–4.99ct,VS1,,EX,EX,12.33 - 8.32 * 4.73,56.9,67.0,1.48,IGI,783630152,https://api.igi.org/viewpdf.php?r=783630152,https://workshop.360view.link/360viewer/360view.html?d=0304262-PDKP-2136
PDKP-3003,Fancy Colour,VIVID PINK,OVAL,3.48,3.00–4.99ct,VS1,,EX,EX,12.05 - 8.38 * 4.86,58.0,66.0,1.44,IGI,815647678,https://api.igi.org/viewpdf.php?r=815647678,https://workshop.360view.link/360viewer/360view.html?d=0907268-PDKP-3003
PDKP-3049,Fancy Colour,VIVID PINK,OVAL,3.48,3.00–4.99ct,VVS2,,EX,EX,11.98 - 8.34 * 4.87,58.4,65.0,1.44,IGI,816655690,https://api.igi.org/viewpdf.php?r=816655690,https://workshop.360view.link/360viewer/360view.html?d=1307267-PDKP-3049
PDKP-3004,Fancy Colour,VIVID PINK,OVAL,3.44,3.00–4.99ct,VVS2,,EX,EX,12.03 - 8.38 * 4.85,57.9,68.0,1.44,IGI,815647686,https://api.igi.org/viewpdf.php?r=815647686,https://workshop.360view.link/360viewer/360view.html?d=0907263-PDKP-3004
PDKP-3029,Fancy Colour,VIVID PINK,OVAL,3.4,3.00–4.99ct,VVS2,,EX,EX,12.07 - 8.33 * 4.75,57.0,66.0,1.45,IGI,816628463,https://api.igi.org/viewpdf.php?r=816628463,https://workshop.360view.link/360viewer/360view.html?d=0907268-PDKP-3029
PDKP-3048,Fancy Colour,VIVID PINK,OVAL,3.38,3.00–4.99ct,VVS2,,EX,EX,11.67 - 8.44 * 4.83,57.2,64.0,1.38,IGI,816655692,https://api.igi.org/viewpdf.php?r=816655692,https://workshop.360view.link/360viewer/360view.html?d=1307262-PDKP-3048
PDJK-9,Fancy Colour,VIVID PINK,OVAL,3.08,3.00–4.99ct,VVS2,,EX,EX,11.75 - 7.91 * 4.61,58.3,62.0,1.49,IGI,778614221,https://api.igi.org/viewpdf.php?r=778614221,https://workshop.360view.link/360viewer/360view.html?d=1103268-JK-9-PR
PDPRI-1,Fancy Colour,VIVID PINK,OVAL,3.0,3.00–4.99ct,SI2,,EX,EX,9.95 - 7.33 * 5.17,70.5,63.0,1.36,IGI,648463103,https://api.igi.org/viewpdf.php?r=648463103,
PDKP-2194,Fancy Colour,VIVID PINK,OVAL,2.84,2.00–2.99ct,VS1,,EX,EX,10.85 - 7.73 * 4.62,59.8,62.0,1.4,IGI,786625676,https://api.igi.org/viewpdf.php?r=786625676,https://workshop.360view.link/360viewer/360view.html?d=0704261-PDKP-2194
PDKP-2184,Fancy Colour,VIVID PINK,OVAL,2.82,2.00–2.99ct,VVS2,,EX,EX,11.22 - 7.75 * 4.53,58.5,64.0,1.45,IGI,786625668,https://api.igi.org/viewpdf.php?r=786625668,https://workshop.360view.link/360viewer/360view.html?d=0704263-PDKP-2184
PDKP-2218,Fancy Colour,VIVID PINK,OVAL,2.81,2.00–2.99ct,VS1,,EX,EX,10.94 - 7.74 * 4.70,60.7,64.0,1.41,IGI,786699795,https://api.igi.org/viewpdf.php?r=786699795,https://workshop.360view.link/360viewer/360view.html?d=1604262-PDKP-2218
PDKP-2196,Fancy Colour,VIVID PINK,OVAL,2.8,2.00–2.99ct,VVS2,,EX,EX,10.93 - 7.79 * 4.64,59.6,65.0,1.4,IGI,786625677,https://api.igi.org/viewpdf.php?r=786625677,https://workshop.360view.link/360viewer/360view.html?d=0704268-PDKP-2196
PDKP-2153-A,Fancy Colour,VIVID PINK,OVAL,2.78,2.00–2.99ct,VVS2,,EX,EX,10.87 - 7.82 * 4.53,57.9,65.0,1.39,IGI,786625637,https://api.igi.org/viewpdf.php?r=786625637,https://workshop.360view.link/360viewer/360view.html?d=0904266-PDKP-2153-A
PDKP-2190,Fancy Colour,VIVID PINK,OVAL,2.78,2.00–2.99ct,VS1,,EX,EX,11.27 - 7.73 * 4.52,58.5,65.0,1.46,IGI,786625673,https://api.igi.org/viewpdf.php?r=786625673,https://workshop.360view.link/360viewer/360view.html?d=0704264-PDKP-2190
PDKP-2151-A,Fancy Colour,VIVID PINK,OVAL,2.77,2.00–2.99ct,VVS2,,EX,EX,11.11 - 7.75 * 4.46,57.5,65.0,1.43,IGI,786625635,https://api.igi.org/viewpdf.php?r=786625635,https://workshop.360view.link/360viewer/360view.html?d=3004261-PDKP-2151-PR
PDPV-245,Fancy Colour,VIVID PINK,OVAL,2.77,2.00–2.99ct,VVS2,,EX,EX,11.37 - 7.73 * 4.42,57.2,66.0,1.47,IGI,786626624,https://api.igi.org/viewpdf.php?r=786626624,https://workshop.360view.link/360viewer/360view.html?d=1804261-pv-244-pr
PDKP-2198,Fancy Colour,VIVID PINK,OVAL,2.76,2.00–2.99ct,VS1,,EX,VG,10.64 - 7.76 * 4.60,59.3,65.0,1.37,IGI,786625836,https://api.igi.org/viewpdf.php?r=786625836,https://workshop.360view.link/360viewer/360view.html?d=1504266-PDKP-2198
PDPV-233,Fancy Colour,VIVID PINK,OVAL,2.76,2.00–2.99ct,VVS2,,EX,EX,11.35 - 7.63 * 4.44,66.0,58.2,1.49,IGI,786626622,https://api.igi.org/viewpdf.php?r=786626622,https://workshop.360view.link/360viewer/360view.html?d=1704265-JP-102-PR
PDPV-247,Fancy Colour,VIVID PINK,OVAL,2.76,2.00–2.99ct,VVS2,,EX,EX,11.05 - 7.75 * 4.49,57.9,66.0,1.43,IGI,792694614,https://api.igi.org/viewpdf.php?r=792694614,https://workshop.360view.link/360viewer/360view.html?d=0905265-PV-247
PDH-11,Fancy Colour,VIVID PINK,OVAL,2.75,2.00–2.99ct,VVS2,,EX,EX,11.09 - 7.56 * 4.28,56.6,61.0,1.47,IGI,754566703,https://api.igi.org/viewpdf.php?r=754566703,https://workshop.360view.link/360viewer/360view.html?d=2101264-pdh-11
PDKP-2137,Fancy Colour,VIVID PINK,OVAL,2.75,2.00–2.99ct,VVS2,,EX,EX,10.88 - 7.79 * 4.53,63.0,58.2,1.4,IGI,783630140,https://api.igi.org/viewpdf.php?r=783630140,https://workshop.360view.link/360viewer/360view.html?d=3003266-PDKP-2137
PDKP-2199,Fancy Colour,VIVID PINK,OVAL,2.75,2.00–2.99ct,VVS2,,EX,EX,11.03 - 7.71 * 4.52,58.6,66.0,1.43,IGI,786625837,https://api.igi.org/viewpdf.php?r=786625837,https://workshop.360view.link/360viewer/360view.html?d=1504268-PDKP-2199
PDKP-2273,Fancy Colour,VIVID PINK,OVAL,2.75,2.00–2.99ct,VVS2,,EX,EX,11.02 - 7.78 * 4.44,57.1,65.0,1.42,IGI,791642839,https://api.igi.org/viewpdf.php?r=791642839,https://workshop.360view.link/360viewer/360view.html?d=3004261-PDKP-2273-PR
PDPV-158,Fancy Colour,VIVID PINK,OVAL,2.75,2.00–2.99ct,VVS2,,EX,EX,11.16 - 7.72 * 4.45,57.6,65.0,1.45,IGI,754564782,https://api.igi.org/viewpdf.php?r=754564782,https://workshop.360view.link/360viewer/360view.html?d=2212251-PDPV-158
PDJK-15,Fancy Colour,VIVID PINK,OVAL,2.74,2.00–2.99ct,VVS2,,VG,EX,10.87 - 7.79 * 4.52,58.0,65.0,1.4,IGI,797637889,https://api.igi.org/viewpdf.php?r=797637889,https://workshop.360view.link/360viewer/360view.html?d=1805265-JK-15-P
PDKP-2152-A,Fancy Colour,VIVID PINK,OVAL,2.74,2.00–2.99ct,VS1,,EX,EX,11.04 - 7.82 * 4.57,58.4,62.0,1.41,IGI,784654989,https://api.igi.org/viewpdf.php?r=784654989,https://workshop.360view.link/360viewer/360view.html?d=0904262-PDKP-2152
PDKP-2180,Fancy Colour,VIVID PINK,OVAL,2.74,2.00–2.99ct,VS1,,EX,EX,10.93 - 7.69 * 4.51,58.6,67.0,1.42,IGI,786625665,https://api.igi.org/viewpdf.php?r=786625665,https://workshop.360view.link/360viewer/360view.html?d=0704267-PDKP-2180
PDKP-2216,Fancy Colour,VIVID PINK,OVAL,2.74,2.00–2.99ct,VVS2,,EX,EX,10.93 - 7.86 * 4.51,57.4,65.0,1.39,IGI,786699793,https://api.igi.org/viewpdf.php?r=786699793,https://workshop.360view.link/360viewer/360view.html?d=1604267-PDKP-2216
PDKP-2032,Fancy Colour,VIVID PINK,OVAL,2.73,2.00–2.99ct,VS1,,EX,EX,11.02 - 7.82 * 4.48,57.3,66.0,1.41,IGI,763618014,https://api.igi.org/viewpdf.php?r=763618014,https://workshop.360view.link/360viewer/360view.html?d=0902265-PDKP-2032
PDKP-2151,Fancy Colour,VIVID PINK,OVAL,2.73,2.00–2.99ct,VVS2,,EX,EX,11.06 - 7.64 * 4.45,58.2,65.0,1.45,IGI,784654988,https://api.igi.org/viewpdf.php?r=784654988,https://workshop.360view.link/360viewer/360view.html?d=0904266-PDKP-2151
PDKP-2152,Fancy Colour,VIVID PINK,OVAL,2.73,2.00–2.99ct,VVS2,,EX,EX,10.85 - 7.78 * 4.48,57.6,64.0,1.39,IGI,786625636,https://api.igi.org/viewpdf.php?r=786625636,https://workshop.360view.link/360viewer/360view.html?d=0904266-PDKP-2152-
PDKP-2154,Fancy Colour,VIVID PINK,OVAL,2.73,2.00–2.99ct,VVS2,,EX,EX,11.13 - 7.70 * 4.51,58.6,65.0,1.45,IGI,784654991,https://api.igi.org/viewpdf.php?r=784654991,https://workshop.360view.link/360viewer/360view.html?d=0904261-PDKP-2154
PDKP-2179,Fancy Colour,VIVID PINK,OVAL,2.73,2.00–2.99ct,VS1,,EX,VG,11.17 - 7.75 * 4.48,57.8,66.0,1.44,IGI,786625664,https://api.igi.org/viewpdf.php?r=786625664,https://workshop.360view.link/360viewer/360view.html?d=0704262-PDKP-2179
PDKP-2210,Fancy Colour,VIVID PINK,OVAL,2.73,2.00–2.99ct,VS1,,EX,EX,11.30 - 7.64 * 4.35,56.9,67.0,1.48,IGI,786699787,https://api.igi.org/viewpdf.php?r=786699787,https://workshop.360view.link/360viewer/360view.html?d=1604267-PDKP-2210
PDPV-234,Fancy Colour,VIVID PINK,OVAL,2.73,2.00–2.99ct,VVS2,,EX,EX,11.09 - 7.75 * 4.48,66.0,57.8,1.43,IGI,786626623,https://api.igi.org/viewpdf.php?r=786626623,https://workshop.360view.link/360viewer/360view.html?d=1704267-JP-103-PR
PDKP-2154-A,Fancy Colour,VIVID PINK,OVAL,2.72,2.00–2.99ct,VVS2,,EX,EX,11.12 - 7.69 * 4.46,58.0,63.0,1.45,IGI,786625638,https://api.igi.org/viewpdf.php?r=786625638,https://workshop.360view.link/360viewer/360view.html?d=0904268-PDKP-2154-A
PDKP-2182,Fancy Colour,VIVID PINK,OVAL,2.72,2.00–2.99ct,VS1,,EX,EX,10.89 - 7.70 * 4.54,59.0,65.0,1.41,IGI,786625667,https://api.igi.org/viewpdf.php?r=786625667,https://workshop.360view.link/360viewer/360view.html?d=0704264-PDKP-2182
PDPV-140,Fancy Colour,VIVID PINK,OVAL,2.72,2.00–2.99ct,VS1,,EX,EX,11.06 - 7.64 * 4.53,59.3,67.0,1.45,IGI,724573598,https://api.igi.org/viewpdf.php?r=724573598,https://workshop.360view.link/360viewer/360view.html?d=1408252-PV-140-PR
PDKP-2041,Fancy Colour,VIVID PINK,OVAL,2.71,2.00–2.99ct,VS1,,EX,EX,10.83 - 7.71 * 4.47,58.0,65.0,1.4,IGI,766659078,https://api.igi.org/viewpdf.php?r=766659078,https://workshop.360view.link/360viewer/360view.html?d=1702265-PDKP-2041-PR
PDKP-2265,Fancy Colour,VIVID PINK,OVAL,2.7,2.00–2.99ct,VS1,,EX,EX,11.56 - 7.67 * 4.38,57.1,66.0,1.51,IGI,790652620,https://api.igi.org/viewpdf.php?r=790652620,https://workshop.360view.link/360viewer/360view.html?d=2704268-PDKP-2265
PDKP-2135,Fancy Colour,VIVID PINK,OVAL,2.69,2.00–2.99ct,VS1,,EX,EX,11.45 - 7.57 * 4.34,57.3,67.0,1.51,IGI,783629993,https://api.igi.org/viewpdf.php?r=783629993,https://workshop.360view.link/360viewer/360view.html?d=3003267-PDKP-2135
PDKP-2213,Fancy Colour,VIVID PINK,OVAL,2.69,2.00–2.99ct,VVS2,,EX,EX,11.16 - 7.64 * 4.44,58.1,66.0,1.46,IGI,786699790,https://api.igi.org/viewpdf.php?r=786699790,https://workshop.360view.link/360viewer/360view.html?d=2104265-PDKP-2205
PDKP-2153,Fancy Colour,VIVID PINK,OVAL,2.68,2.00–2.99ct,VS1,,EX,EX,11.17 - 7.58 * 4.42,58.3,67.0,1.47,IGI,784654990,https://api.igi.org/viewpdf.php?r=784654990,https://workshop.360view.link/360viewer/360view.html?d=0904263-PDKP-2153
PDPV-248,Fancy Colour,VIVID PINK,OVAL,2.67,2.00–2.99ct,VVS2,,EX,EX,11.05 - 7.72 * 4.46,57.8,67.0,1.43,IGI,792694613,https://api.igi.org/viewpdf.php?r=792694613,https://workshop.360view.link/360viewer/360view.html?d=0905267-PV-248
